,const,Hue,Sat,Lum,sdHue,sdSat,sdBright,Entropy,StraightED ,NonStraightED
477,1.0,0.926303125,0.265829465,0.555535973,1.051204044,0.190401734,0.247295209,7.707834849,0.082808,0.0635
478,1.0,0.474100337,0.25425511,0.427815398,0.841854917,0.175813735,0.162877208,7.209665257,0.088579,0.048377
479,1.0,0.442056253,0.38964263,0.394218916,0.493576801,0.18356757,0.104488891,6.688866693,0.083919,0.064651
480,1.0,-2.140381205,0.102420917,0.567132008,1.1479234,0.080936246,0.195085322,7.182925092,0.053258,0.052311
481,1.0,-2.100737854,0.139802602,0.556180007,1.669718554,0.131961737,0.190170736,7.501279833,0.069656,0.058517
482,1.0,0.977684027,0.102603013,0.54045707,2.349983552,0.101399615,0.201831518,7.504102641,0.066998,0.026878
483,1.0,0.650763719,0.151994551,0.460529003,1.099808001,0.133679974,0.174610225,7.430888279,0.10735,0.014056
484,1.0,-2.577939199,0.144366946,0.569142348,1.884607401,0.117564473,0.212180368,7.484156597,0.062121,0.062778
485,1.0,-1.758801565,0.101595054,0.550159633,2.253576692,0.130719528,0.195852639,7.322241974,0.069698,0.037051
486,1.0,-2.596708176,0.171140748,0.563526705,1.317383017,0.127789855,0.242920251,7.767769274,0.084373,0.047962
487,1.0,-2.261618099,0.12930859,0.545701031,1.945095489,0.136063101,0.195210114,7.473047006,0.083579,0.021142
488,1.0,0.778529101,0.152156442,0.467570057,1.903248605,0.192659118,0.163126747,7.319026582,0.12456,0.004775
489,1.0,0.184675949,0.178443101,0.479172501,1.22484671,0.150397485,0.150254666,7.085522632,0.10833,0.0096979
490,1.0,0.051049851,0.153084278,0.571191317,1.50759717,0.10855681,0.250658949,7.533262635,0.061913,0.046794
491,1.0,0.667519169,0.283127017,0.570595129,1.062851969,0.180891369,0.200783079,7.429585244,0.090242,0.052804
492,1.0,0.388647395,0.134842029,0.604201121,1.34484282,0.12912719,0.222998755,7.321491985,0.08746,0.024457
493,1.0,0.722807781,0.186032299,0.502951887,1.433756963,0.177305929,0.188719819,7.493041973,0.098765,0.030153
494,1.0,0.37042801,0.170903789,0.52155659,1.06766902,0.135647956,0.186668266,7.169062802,0.096208,0.014351
495,1.0,0.661492801,0.205377368,0.471297194,1.040580518,0.151993444,0.160305201,7.228582865,0.10989,0.019099
496,1.0,-2.003697928,0.208321411,0.452164139,1.53475813,0.118745288,0.171353061,7.110185349,0.077162,0.027122
497,1.0,0.776820478,0.36692083,0.64053748,1.375492048,0.246620516,0.220263601,7.523396751,0.10245,0.032976
498,1.0,-2.092951972,0.107363019,0.576320632,1.601743754,0.108611347,0.226405851,7.680578774,0.05814,0.048152
499,1.0,-2.476174218,0.134203534,0.538932904,1.31924445,0.099801885,0.246416641,7.751351497,0.10067,0.022046
500,1.0,0.077945978,0.213272944,0.459587827,1.153342415,0.156372966,0.1689249,7.256801684,0.095381,0.0095417
501,1.0,0.718867522,0.195194831,0.481483979,1.137119028,0.182455142,0.165947941,7.404037863,0.094302,0.046807
502,1.0,0.574164536,0.148148909,0.526451657,1.339067979,0.128628443,0.192777117,7.432686718,0.073258,0.038596
503,1.0,0.922784718,0.132424957,0.497485358,1.042807885,0.115422538,0.154071093,7.203930819,0.096021,0.016878
504,1.0,0.809773724,0.25871823,0.487809858,1.68461351,0.188412713,0.215864223,7.353717262,0.071442,0.049429
505,1.0,1.051789602,0.271384595,0.463226128,0.991978332,0.200260699,0.201108898,7.364207108,0.04911,0.097037
506,1.0,0.575790163,0.25571703,0.476149433,1.24690463,0.182418546,0.222873519,7.424893169,0.062875,0.03818
507,1.0,1.042817247,0.220156791,0.453121924,1.339675848,0.143670959,0.191492945,7.314809802,0.069327,0.060234
508,1.0,0.908417195,0.259466601,0.592291054,1.694176083,0.179677318,0.176804313,7.244435973,0.058646,0.058381
509,1.0,-2.554276567,0.258707559,0.413928117,1.294369079,0.172255211,0.190772037,7.262370038,0.090856,0.027874
510,1.0,0.868763777,0.273792855,0.577115209,1.512005376,0.175051921,0.189338699,7.208200687,0.062021,0.041487
511,1.0,0.098930614,0.240231338,0.389913297,1.826789054,0.168730429,0.187553763,7.143106532,0.087808,0.019429
512,1.0,1.349139549,0.278612571,0.56601431,1.747496903,0.173422443,0.235235219,7.602057168,0.093904,0.023793
513,1.0,2.18739824,0.214251447,0.476384127,1.605284863,0.163031294,0.227537857,7.540993264,0.069987,0.050825
514,1.0,0.984080307,0.319994865,0.60817079,1.486375949,0.19204531,0.209773375,7.376935281,0.090887,0.03292
515,1.0,2.404258379,0.225801172,0.367779016,1.7168604,0.15835315,0.167091732,7.09415063,0.050567,0.082614
516,1.0,2.505099908,0.188918309,0.644016953,2.154011848,0.117279953,0.276391101,7.762534706,0.064152,0.049579
517,1.0,0.806331358,0.247402804,0.592137434,1.544326701,0.173326163,0.170654304,7.207446952,0.083192,0.015418
518,1.0,-2.401963728,0.251405853,0.580237554,1.29997382,0.157669103,0.245705721,7.409830255,0.079127,0.020379
519,1.0,2.357372296,0.239332876,0.667809781,2.124253742,0.195427185,0.253063507,7.72228512,0.12043,0.01458
520,1.0,2.133701577,0.229679198,0.648909288,2.396071651,0.185613121,0.250906374,7.594664257,0.047642,0.052558
521,1.0,0.983962395,0.296577638,0.669041041,1.570771462,0.221528033,0.203987173,7.477064589,0.063942,0.042835
522,1.0,-2.201270403,0.223286462,0.582998723,1.290350013,0.139063845,0.246109683,7.47335899,0.038465,0.061803
523,1.0,0.865868207,0.277239082,0.630939262,1.612862903,0.194409795,0.202680855,7.397783349,0.07371,0.059342
524,1.0,-1.040705116,0.240646552,0.487483379,1.42279656,0.147115575,0.185409896,7.31970927,0.097735,0.016663
525,1.0,0.949277905,0.357790001,0.579288411,1.321004371,0.262344482,0.232399805,7.603774957,0.11771,0.035774
526,1.0,0.739174358,0.167132398,0.506273386,0.65448766,0.151377562,0.210934574,7.210315551,0.071925,0.038071
527,1.0,0.856782399,0.22358487,0.398008144,0.540772464,0.137135414,0.190480442,6.98171373,0.056525,0.070192
528,1.0,0.035444472,0.225462996,0.528414139,2.226395329,0.148834031,0.191137752,7.25791853,0.074427,0.038484
529,1.0,0.395479006,0.202386495,0.428867047,1.682533113,0.152170125,0.157058367,7.261156437,0.10533,0.017773
530,1.0,0.583846918,0.295068738,0.442523769,1.353196547,0.150159764,0.155520317,6.948548365,0.088677,0.029456
531,1.0,0.263370004,0.162760379,0.385814466,1.134554323,0.115897186,0.163707417,7.086502814,0.079267,0.0091271
532,1.0,1.49952425,0.196700049,0.430958167,1.691610236,0.147699568,0.193219113,7.455735102,0.065323,0.0572
533,1.0,0.428625272,0.277814372,0.420850031,0.90365049,0.223563985,0.193167217,7.270867582,0.062723,0.080129
534,1.0,0.467779672,0.279383268,0.621423305,0.603955579,0.203675122,0.266692262,7.681377754,0.13495,0.0
535,1.0,0.78091915,0.224176599,0.463059462,0.771458222,0.163659372,0.236337504,7.257193386,0.070679,0.048726
536,1.0,1.097990463,0.226538223,0.407376672,0.935134151,0.170912295,0.165454639,7.223785296,0.062548,0.069176
537,1.0,0.737169363,0.168635708,0.399341171,1.292637996,0.153420879,0.157055214,7.180367688,0.10837,0.016084
538,1.0,1.227623889,0.080977157,0.604565576,1.368961313,0.083599598,0.196681425,7.225821571,0.046615,0.048447
539,1.0,1.461760523,0.105574314,0.639633502,1.752534226,0.115120666,0.213868934,7.400119213,0.057477,0.032399
540,1.0,1.069888621,0.179881143,0.475988932,1.789170252,0.118534676,0.154549245,7.10314442,0.081592,0.018034
541,1.0,1.439319691,0.270838817,0.481887625,1.68272613,0.149138258,0.182922328,7.111707064,0.054312,0.052854
542,1.0,-2.601811541,0.182883477,0.443493911,0.713352282,0.102907375,0.18189805,7.071165234,0.053152,0.03224
543,1.0,-3.076048207,0.194813845,0.401040135,1.324742703,0.108698784,0.154400616,6.752063091,0.049081,0.064282
544,1.0,-2.58264474,0.194305592,0.44853079,0.825849566,0.141843934,0.14889126,7.119708389,0.12333,0.0068448
545,1.0,2.823093651,0.161434577,0.434207504,1.725616879,0.124510593,0.188190366,7.378415286,0.11119,0.0074167
546,1.0,2.471679968,0.139465247,0.566705053,1.655291964,0.11066536,0.24386034,7.497511126,0.079223,0.027907
547,1.0,2.185402185,0.204578762,0.586883259,1.946461101,0.139568666,0.181916595,7.383555279,0.075435,0.033587
548,1.0,1.318653843,0.127836958,0.689173688,1.984396574,0.133549826,0.232846587,7.401253791,0.063623,0.038665
549,1.0,0.682719714,0.173729048,0.536139259,1.502871712,0.154223023,0.210124787,7.737164402,0.095021,0.024353
550,1.0,1.02008374,0.11435572,0.696806079,1.638545553,0.135331885,0.213527317,7.378257575,0.076065,0.034228
551,1.0,1.320849908,0.153545594,0.545817376,1.677392088,0.167646866,0.218739941,7.694155694,0.077715,0.039369
