,Const,Road,Sidewalk,Building,Wall,Fence,Pole,Traffic light,Traffic sign,Vegetation,Terrain,Sky,Person,Rider,Car,Truck,Bus,Train,Motorcycle,Bicycle,Others
148,1.0,-1.2110076317738354,-1.081253056151935,-1.4239892513979189,-0.25156232502235615,-0.7855326857145135,0.3659579814381287,-0.41180569545299933,-0.4627775165909917,2.342362083877091,5.473520630639678,-1.1881735039470918,-0.31663629526230497,-0.14661943201998806,-0.816814899221934,-0.19777763875585833,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.6372739905233366
149,1.0,-1.213172406538377,0.39031883006614226,-0.8594907608185989,-0.25666767085165565,0.9096234550825253,-0.2767069002603722,-0.41180569545299933,-0.6969854443877447,1.7092800133707196,2.0404263089923935,-1.1840346987379018,-0.25647495969502493,-0.14661943201998806,-0.6128021508588222,-0.1965512795412421,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,1.6800581389412215
150,1.0,1.0832206636874657,-1.1902853797575061,-1.4259008015318406,-0.25666767085165565,-0.8321196311666073,-0.9650614521349717,-0.41180569545299933,-0.7244279894629149,0.246235476825845,1.5787767450383405,1.2020114369216979,-0.31663629526230497,-0.14661943201998806,-0.4032051119383253,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.6413631997121374
151,1.0,-1.5134410982120752,-0.5616572790459191,-1.0546265280979292,-0.21522427529616553,-0.6633297433728405,-1.1511032229118843,-0.41180569545299933,-0.717803926858572,2.0562470093547596,4.984573773228783,-1.2036815572008037,-0.31663629526230497,-0.14661943201998806,-0.6453151314373717,-0.2114208850184453,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,0.04108037824105589
152,1.0,0.2532460189621748,-1.0460023956548132,-1.4228265559556361,-0.239249432139931,-0.37350743950504134,-0.5270425182910781,-0.41180569545299933,-0.43438867685805194,1.3756826731238876,0.9140240028250898,-0.05945151222874569,-0.31663629526230497,-0.14661943201998806,-0.8130093086198648,3.233728738637893,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,1.5103559576059906
153,1.0,-1.4787469746523538,-0.5160449029816975,-1.2609754090494416,0.6830162762000004,-0.6438209722454988,-1.1508296320725062,-0.41180569545299933,-0.6818447298635053,2.2032021788117393,1.6047539621276674,-1.1182127363748784,0.2645998338474276,-0.14661943201998806,2.3198604243033007,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.6579472147556082
154,1.0,-0.1183159216237637,-0.8099739701991999,0.17229305734378464,-0.25666767085165565,0.3474587062770241,0.02068634214331606,-0.37487417876303125,-0.28582041558899574,1.182066960969445,1.3592197577697516,-1.2036815572008037,-0.31663629526230497,-0.14661943201998806,-0.8168976294524136,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.35137011473968405
155,1.0,0.7395987493958783,-0.261115458677554,-0.6569649801349304,-0.25666767085165565,-0.4346089106758778,-0.7998125851507624,-0.41180569545299933,-0.6468318275262226,1.94509231340007,0.5642980566025452,-1.193708532600346,-0.13809297680456584,-0.14661943201998806,-0.8007238693936191,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.20476088754937394,-0.7000887872290804
156,1.0,0.4926701079204876,-0.7610291830983232,1.2677886444027622,0.023826035299267054,-0.6711332518237791,-0.28354667124481486,-0.16414728941431572,0.2937850622918527,-1.0997912589227734,-0.59406895589246,-0.2353258010578239,-0.12887470764505254,-0.14661943201998806,0.6677377216222957,-0.19977047247960567,0.43903703286829665,-0.0426014322842305,-0.08927966100553981,3.5631674458254485,-0.6805514544381447
157,1.0,-0.31190451290084614,-0.14390831424768782,2.234106797153922,-0.25666767085165565,-0.8321196311666073,0.17745389310680731,-0.2488725335854443,1.3063203461000321,-1.1190462282320073,-0.59406895589246,-0.9021222258444526,0.03656896516497133,-0.14661943201998806,0.660622921801036,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.7087215621832176
158,1.0,-0.3495138664768181,-0.9169756058293091,2.064018248639692,-0.25666767085165565,-0.8005934570248234,0.130396268733825,0.21711630935576295,-0.6520364481439186,-0.8546512921000231,-0.59406895589246,-1.2036815572008037,0.5338703277171307,-0.14661943201998806,1.855992022003231,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.8761519606357806
159,1.0,-1.0822756924424217,-0.8028925967463076,2.7159159644143096,-0.25666767085165565,-0.8321196311666073,0.06446087644377305,-0.3813915052377224,-0.720642810831866,-1.116092467080764,-0.59406895589246,-1.2036815572008037,0.451391077342622,-0.14661943201998806,1.871048923950549,-0.21264724423305997,-0.11193735491321859,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.5367475979653181
160,1.0,0.762429907245912,-0.38290466828282227,0.8200720723143845,-0.25666767085165565,-0.13667095801910575,0.591123242246072,-0.332511556677467,-0.48406914639069654,-0.257414112556863,-0.5144400635805323,-0.7716501315089591,-0.30935871434690765,-0.14661943201998806,0.12246277253013253,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.6446572848920059
161,1.0,-0.8638932141954545,1.425240732637456,0.5902722154931084,-0.25666767085165565,3.266048902011961,0.5968686498730064,-0.39333993710800974,0.3396803531934338,-0.3613953885728187,-0.5135442974740043,-1.04815223855666,-0.31663629526230497,-0.14661943201998806,-0.22719654659261396,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,0.7399943820935845
162,1.0,-0.27960607341388394,-0.48225217231311357,0.6149055935075662,-0.25666767085165565,0.5957663451858393,0.5881137430129217,-0.11309489869583741,-0.17415764597277578,-0.7711464655686281,-0.59406895589246,0.13120778557051205,-0.31663629526230497,-0.14661943201998806,1.2576042649430554,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.7161048565518833
163,1.0,-1.5197622405245368,2.9703339373517452,2.2113061424637395,-0.25666767085165565,1.3690940326736927,-0.9896846276789755,-0.3303391145192218,-0.6771132565746868,-1.0867325254120126,-0.4212332429170148,-1.2036815572008037,-0.31663629526230497,-0.14661943201998806,-0.8116856249321881,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,0.06527486594146037
164,1.0,0.43520255383778766,-0.2971992219338389,-0.4613168385928992,-0.25666767085165565,-0.7133502325433473,-1.0397517512851169,-0.41180569545299933,-0.2725722903802954,2.035481846374213,-0.27291323390971883,-1.2036815572008037,-0.31663629526230497,-0.14661943201998806,0.014748012445472082,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.7273501818210855
165,1.0,-0.37878162129342197,0.703721674279099,1.2475892744309065,11.07089346652176,-0.8318855259130792,-0.6214313578764261,-0.41180569545299933,0.199155596515382,-0.9887698153508466,-0.18220512922756932,-0.6573592695877092,-0.2574453038170829,-0.14661943201998806,-0.6115611974016257,-0.11438521216206052,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,0.4370521346899287
166,1.0,-0.3415186316797768,-0.5673327915927241,-0.7558137994313476,-0.1050088682754087,3.7563433379843327,-1.1519239954300176,-0.39442615818712684,-0.7414612933026787,1.5965262888228757,0.06955229229149162,-0.8431816504557452,-0.31663629526230497,11.744537025166018,-0.7940227207247577,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,3.5656274643238435,-0.5820696664745265
167,1.0,-1.4936406250324008,-1.1640947117662914,-0.9510283935203246,-0.25666767085165565,1.2635125633325153,-1.0435820230364006,-0.4107194743738823,-0.5701819602472853,2.1240280547201364,3.8706179013837705,-1.0431657262564307,-0.31663629526230497,-0.14661943201998806,-0.7691622864655873,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.24209735808339614
168,1.0,0.3471395164162309,-0.18098138703047953,-0.4124639233146258,-0.20771641378249286,-0.4544298221412585,0.03682820166661029,-0.41180569545299933,-0.48075711508852503,1.302904663404903,-0.26631285207213995,-0.7671872030002546,-0.29917010106535125,-0.14661943201998806,0.2232281932544921,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.5425406443161191
169,1.0,-1.491187213632586,1.6930312007861927,1.2738977221503476,-0.25666767085165565,1.020589345254849,3.4698460541795066,2.2016422209025825,5.990005754706214,-0.6380051264580652,-0.5561639059109384,-0.8291446183306003,-0.19194707557850643,-0.14661943201998806,-0.4800201309387916,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,0.17225200267634824,0.49634438449316487,0.19033651363228343
170,1.0,0.6868648361316424,1.0296210598795155,0.11407945842001728,-0.25666767085165565,-0.4757334002123164,0.8370814068467357,-0.2553898600601465,0.49865785569789645,-0.5627397389275075,-0.3860154912550787,0.17576227297305866,-0.31663629526230497,-0.14661943201998806,-0.5241153437845085,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.22936107253331425,-0.5009670175633115
171,1.0,0.8621827283959936,-0.7405140276539119,-1.0241599661696477,-0.25666767085165565,-0.14111895783613984,-0.2225359140635637,-0.4096332532947653,0.05058733524634033,0.9525841491213312,0.06295191045391273,0.29608681477758586,-0.14634090184200627,-0.14661943201998806,-0.5425641851814976,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.059218836028698124
172,1.0,0.8521959008155748,-1.077139611278562,-0.22071770885008463,2.250657760255496,-0.5855287641169997,-0.6438658067054046,-0.41180569545299933,-0.15759748946188934,-1.1190462282320073,-0.5437174715886478,1.6946539196228272,-0.31663629526230497,-0.14661943201998806,0.16341423661761859,0.029252110849689036,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.38533326883555813
173,1.0,-0.3614634231770883,0.9149132237271396,1.0779933934769654,-0.25666767085165565,-0.7295034950367869,2.3377271608340795,-0.2380103227942851,6.705404515976296,-0.8039931779196743,-0.4882271185684358,-0.12205717415812142,-0.3069328540417751,-0.14661943201998806,-0.8022130135422549,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,0.17386608773294474
174,1.0,0.837359977762582,-1.0265286186593572,-0.15123187614690162,4.639058664986023,-0.8318074908285698,-0.7686232294616909,-0.41180569545299933,-0.30995092936199453,-1.1185798448923374,-0.5877043019776522,1.6642361945914297,-0.31663629526230497,-0.14661943201998806,-0.2357177603320307,0.18377337189114087,-0.13020404625831764,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.07114569616270036
175,1.0,-1.3430588924108795,-0.8086722471380069,0.3228522637681523,-0.25666767085165565,2.2841334336305623,-0.8725877484252655,-0.41180569545299933,-0.7390955566582671,-0.3632387132010379,-0.5671488271120515,-0.49554694544527683,-0.31663629526230497,-0.14661943201998806,2.849995741217666,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,0.5116802023855423
176,1.0,0.21967757828001522,-0.5158886962143541,-0.3114276600505247,-0.25666767085165565,2.9054487764941648,-0.9470044567360355,-0.41180569545299933,-0.27588432168246685,0.852711488240564,-0.59406895589246,-0.98719212568636,-0.31663629526230497,-0.14661943201998806,0.3721839732333186,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.7159912674077511
177,1.0,-1.512921552268585,3.4618645652584257,0.7297956685669988,-0.25666767085165565,4.150108374418612,-0.7798404538761843,-0.41180569545299933,0.3481970051133157,-0.9668942158472766,-0.59406895589246,-0.5183602392188248,1.1243247259863767,-0.14661943201998806,-0.8149121039208992,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.514597714859314
178,1.0,0.1868307291860351,-0.35234021080599737,-0.3648722369906928,-0.25666767085165565,3.166242028924478,-1.1158100046321453,-0.2977524821457108,-0.11927255582242072,1.0636055926932586,-0.5712033473837074,-1.2036815572008037,-0.31663629526230497,-0.14661943201998806,-0.027444405099210534,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.04456583643549544
179,1.0,-1.3368820684160534,0.2630623836038609,0.5419513811799478,-0.25666767085165565,1.015282959508211,-0.8118505820833893,0.10849420144403743,-0.4443247707645809,0.4199743752181606,-0.5929374618631609,-1.0303753222063432,0.3470790842219362,-0.14661943201998806,1.9657750378498846,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.6513590443958713
180,1.0,0.422848905848136,-0.579725195135286,-1.4256249076980787,-0.25666767085165565,-0.6694164799645713,-0.3237645246333545,-0.41180569545299933,-0.01849217477048461,1.3044148570762157,0.9795563653553333,-0.05089964363385236,-0.31663629526230497,-0.14661943201998806,0.49822347936924727,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.7843719321760315
181,1.0,0.7544923997759255,-0.7814922696202858,1.4896269934497652,-0.25666767085165565,-0.12933566007522343,-0.6652058921768746,-0.4096332532947653,0.004692044344744698,-0.7309264547047032,-0.5929374618631609,-0.9577467705535072,0.2810956839223233,-0.14661943201998806,0.4291851020338797,-0.20804839717825488,-0.11576061589242718,-0.0426014322842305,-0.08927966100553981,-0.13998040042498403,-0.7455244448824243
182,1.0,1.0400117593872134,-0.22825996861302938,-1.4259008015318406,-0.2563673563911086,-0.5721847646658974,-0.44879553822902407,1.0176612446649942,-0.595258768678039,0.8633716788615933,0.7773960987872174,0.4900870758179966,-0.31663629526230497,0.34198777534698294,-0.6600824775780106,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,0.29790289228930344,-0.7061090118681493
183,1.0,1.3556936473844483,-0.2915757783094828,0.46170568896004904,-0.22363308019148853,-0.8098796320814368,1.189192817125991,0.37679080798596687,-0.5716014022339322,-0.84938782298089,-0.5647444022997908,0.04142563160488826,0.3344646106352424,-0.14661943201998806,-0.773588353796254,-0.21264724423305997,5.625927761327969,-0.0426014322842305,-0.08927966100553981,-0.012059438508450608,-0.2643608303335358
184,1.0,1.053231317282681,-0.8888583877075286,-1.377343486789741,-0.25666767085165565,-0.8321196311666073,-0.31391525441575285,-0.41180569545299933,-0.6605531000638004,-0.21226376353071205,0.2445567021564264,2.134439371941528,-0.31663629526230497,-0.14661943201998806,-0.5280036646170573,-0.03819764595412087,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.221424133851128
185,1.0,-1.5195601948798463,0.37928021850722043,-1.1940120342549387,-0.25666767085165565,0.2638831307674891,0.6228597796139022,-0.41180569545299933,0.6917019658818867,2.242511631726784,2.9280362293930238,-1.187874313209078,-0.31663629526230497,-0.14661943201998806,-0.8168976294524136,-0.060118816915360154,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,0.0781412397660365,0.6515084388137004
186,1.0,1.052711771339191,-0.8521497973818708,-1.3096903774108337,-0.25546641300946754,-0.8321196311666073,-0.32622684218775483,-0.41180569545299933,-0.5588264243541093,-0.08018844348225276,0.10981462150071879,1.894164276754991,-0.31663629526230497,-0.14661943201998806,-0.5926987048522381,0.24493803772004888,-0.1310536598092529,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,0.00223289094744885
187,1.0,-1.5197622405245368,-0.8353836043536984,-1.2668874197729114,1.9836782048291803,-0.05356359301662705,-0.7122635165498654,-0.41180569545299933,-0.34591012635706125,2.0857624121367344,4.682936323251452,-1.1071676116298708,-0.31663629526230497,-0.14661943201998806,-0.8156566759952172,-0.18551404660970983,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,0.48044318774886885
188,1.0,0.2317425896343942,-0.5646772765478892,-1.1557022047668535,0.509734832464358,-0.1584427465972199,-1.035100707015691,-0.41180569545299933,-0.3970100378763528,2.1302020817881493,0.14390087913335564,-0.9775432243854167,-0.1376078047435294,-0.14661943201998806,0.23319718602730538,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,0.4288737163123272
189,1.0,-1.4612267308913292,-0.4692870106236258,-1.2082993935033246,-0.25666767085165565,-0.4697246987050942,-0.4468804023533738,-0.41180569545299933,-0.5001561555726909,2.076479162804255,1.1102910713239387,-0.9742521262672657,-0.31663629526230497,-0.14661943201998806,2.4668720438658522,-0.06441107416651001,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.23838114036076216,-0.5611692639539905
190,1.0,0.9287712001532965,-0.40050396407015953,-1.028258960271253,0.14455244843917303,-0.7085120573037655,-0.09203308368034326,-0.41180569545299933,0.13149552848521867,2.129535819874335,-0.0940428861113444,-1.1392807508433458,-0.21280947420264065,-0.14661943201998806,-0.25731035048725065,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.30843341825727616
191,1.0,0.49558533793673737,0.9776042063542217,-0.42206108738905895,-0.25666767085165565,-0.3403425285885608,-0.6452337609022966,-0.3194769037280626,-0.26642137510482994,1.3711076746490296,-0.22204314817581072,-1.2031829059707808,-0.24191979786423015,-0.14661943201998806,-0.5524090826085897,-0.15516165604799606,-0.10556525328120425,-0.0426014322842305,-0.08927966100553981,0.0018806663157954126,0.03914936279078772
192,1.0,-0.5790377188452928,1.5485920099161568,1.994709776258213,-0.25666767085165565,-0.8321196311666073,-0.8222470339797493,-0.3857363895541905,0.0591039871662222,-0.4339291022567377,-0.5614442113810021,-1.1961768561889594,-0.3074180261028016,-0.14661943201998806,-0.3489754458588361,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,1.152349317398473,-0.824696078343371
193,1.0,-0.2895929009943035,1.2653370718004424,1.764358131769413,0.43495653178814764,-0.2845474431643598,1.1103986553851788,0.6548634042399164,0.04443641997086038,-0.35519915277434544,-0.5814339392319533,-1.2036815572008037,-0.31663629526230497,-0.14661943201998806,-0.8155739457647382,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.8277629852349716
194,1.0,-0.5902945476209096,1.183693001402383,0.998811863187292,-0.2545654696278264,1.363787646927057,0.1364152672001342,-0.41180569545299933,-0.6350031443041547,-0.7707244996898786,-0.20384495253791557,-0.4283038270766882,-0.31663629526230497,-0.14661943201998806,-0.2393992555883809,-0.20329625522162448,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.4192964229314287
195,1.0,-1.5152306453507631,-0.7095850877199533,0.3832138932547798,-0.25666767085165565,1.8476832059696586,1.5935600777264127,-0.38790883171242463,2.0803893761515324,0.7277429619394572,2.30547878535572,-1.1932846790548264,-0.24919737877962755,-0.14661943201998806,-0.8125956574674665,-0.21264724423305997,-0.1310536598092529,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,0.2764370848853635
196,1.0,1.1042911380623384,-0.7575926342167724,-0.5824342316143861,-0.25666767085165565,-0.8019980885459921,-1.1141684595958783,-0.41180569545299933,-0.6993511810321611,-0.1067500851129839,-0.4788451472421642,0.743875619338154,-0.31663629526230497,-0.14661943201998806,-0.5197720066843206,2.2616857661539167,0.9318128924107301,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,0.534398031212211
197,1.0,-0.010106047060205322,-0.850275316173752,1.3014082787168941,-0.25666767085165565,-0.04240457593178634,-1.024704255119331,-0.41180569545299933,0.6358705810737767,-1.1189129758492444,-0.5913816575728745,-0.23425370091327502,-0.31663629526230497,-0.14661943201998806,1.3704069342022218,-0.18367450778778777,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.38953606716849104
198,1.0,1.6479382405975787,-0.5079221510798497,-0.9785586567892831,-0.25666767085165565,-0.6550580244148482,0.7528154283183642,-0.12612955164524178,-0.27541117435358936,-0.8364623418528921,-0.5442360730187438,1.556851652205997,-0.31663629526230497,-0.14661943201998806,-0.5255631228179048,1.7291392772074847,-0.12808001238097955,-0.0426014322842305,-0.08927966100553981,-0.22608104786878777,-0.10987959431217185
199,1.0,-1.076502959736977,-0.03831253952366754,2.651297687206783,-0.2563673563911086,-0.8321196311666073,-0.17985574312062358,-0.27928672380074354,-0.07385041224971708,-1.0143320641108564,-0.042135597517245854,-0.33218880248977334,-0.31663629526230497,-0.14661943201998806,-0.7068664229143206,-0.16359287564847524,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.5124395211207815
200,1.0,-1.5197622405245368,-1.0060655321373948,-0.8595695876282449,0.5664942655077467,-0.7810066508129708,-0.5754680968609523,-0.36618441013008396,1.135041013044639,2.7416750575564763,-0.31256267051974274,-1.1956532723974354,-0.31663629526230497,-0.14661943201998806,1.6722481801076614,0.20753408167429754,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,1.6439367911068148
201,1.0,0.2332723638013371,1.5846237042499944,0.7177548733935316,0.10190779504149787,0.4549910527309371,0.2184925190134804,1.759550241701939,-0.2924444781933532,-0.5903229821594205,-0.5166087604700234,-0.6322521801560564,0.148643711262091,-0.14661943201998806,-0.750258428800959,-0.19762434385403307,-0.13020404625831764,-0.0426014322842305,-0.08927966100553981,0.13800168989363668,-0.07409901391016525
202,1.0,0.8071397220495797,-0.8422567021168004,-0.9947575661715908,-0.25546641300946754,-0.2872786711221886,-0.8594553881351301,-0.41180569545299933,-0.6198624297799299,1.5637684113936718,-0.48700133337002793,-0.6573592695877092,0.21268642331758797,-0.14661943201998806,-0.14847873229111336,1.4720637268438785,4.338338424885595,-0.0426014322842305,-0.08927966100553981,0.15522181938240076,-0.27469744244967004
203,1.0,0.8813482009780693,0.17470142221004434,1.0725543436113738,-0.25666767085165565,-0.14494267697709814,-0.5284104724879699,-0.39442615818712684,-0.11548737719135721,-0.28701835026067923,-0.48058953387066655,-0.9592925893665785,1.2111705249101088,-0.14661943201998806,-0.692347267465121,-0.20375613992710498,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,0.10438143708225683,-0.6382962928205368
204,1.0,-1.4511533123203286,1.2015005728795105,1.95202505883476,-0.25666767085165565,-0.7905269311231148,0.6885215810645792,-0.28580405027544575,0.9311145142963502,-1.0981033954077775,-0.5821882685848189,-1.2030333106017739,1.6725691549463029,-0.14661943201998806,1.8986808209307924,-0.12097689294061292,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.028459561831066293,-0.35875340910835324
205,1.0,0.5335699191385627,-0.3090709362519241,0.8286247811610046,-0.25486578408837346,-0.06831222398889782,1.0885113882349502,1.3739417586154035,-0.3619971355390556,0.1515596588728295,-0.590627328220009,-1.2036815572008037,2.063132664072639,2.1884086958184086,-0.6607029543066089,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,9.659093284847943,-0.23709943574153092
206,1.0,-0.9245357712661492,2.7320665482308777,1.3391269071326322,-0.12993496850081523,-0.8321196311666073,3.789947336251557,7.629488953250377,0.47973196254260814,-0.8468116102474744,-0.5887415048378442,-1.2036815572008037,1.6478253798339517,-0.14661943201998806,-0.06678262969234104,-0.11193249373282797,-0.1251063649527062,-0.0426014322842305,-0.08927966100553981,-0.2375611341946305,-0.07489413791910103
207,1.0,0.8581418155021822,-0.28923267679933445,1.448282331790299,-0.25666767085165565,-0.8260328945748764,1.1191535622452717,3.359553891241329,0.38462934943725985,-0.8817015258008847,-0.59406895589246,-1.0090829146843656,4.330341705249427,5.135481641306143,-0.6753462051015282,-0.21264724423305997,-0.10174199230199564,-0.0426014322842305,-0.08927966100553981,9.985455738968312,-0.627846091560267
208,1.0,1.5293663108277478,-1.0600610047157035,0.9165757940238252,-0.25666767085165565,-0.7887321241793985,-0.5968081823324223,-0.32925289344011593,-0.6756938145880399,-0.12980274733095956,-0.5857713330109339,-1.1517719641554194,0.4674017553564963,-0.14661943201998806,-0.1773515827285535,-0.16711865839048934,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,0.6048233005748916
209,1.0,-1.3025920361457126,0.5964596940367523,0.37336054204899677,-0.24345383458759245,0.9720515226900193,1.0950775683800178,-0.14676775214845433,-0.2896055942200592,0.6845025637329075,0.5002743527780342,-1.2036815572008037,3.327976227168704,-0.14661943201998806,-0.7998965670888208,-0.14811009056396313,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.2113209368784353,2.3607978797324147
210,1.0,-0.01108741162013074,1.0161872778879983,1.3784614851461192,-0.24105131890321316,-0.45911192721182065,-0.5708170525915265,0.9220737897027064,-0.5115116914658667,-0.5504138935219426,-0.584734130150742,-1.1984207867240624,9.95348589254648,3.690232954251896,-0.6338983596311635,-0.19639798463941682,-0.12977923948285003,-0.0426014322842305,-0.08927966100553981,0.8702671962491857,-0.015373426393222232
211,1.0,0.9572019087276107,-0.14604314006804575,0.2485579956765469,-0.25666767085165565,-0.554939010989326,-0.2712350834728129,-0.1587161840187528,-0.49163950365280895,0.0777156300917422,-0.43037948632051676,-0.764868474780648,4.299775865404757,0.03339374964146107,-0.19141572191011394,-0.11714452039494358,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,0.19786214002126204,0.01609076653171563
212,1.0,1.5586340656443516,-0.051485976902945756,1.4176581162427249,-0.25666767085165565,-0.49009185576203973,-0.15441179505848635,0.544068854169979,-0.46372381124876116,-0.857871558016792,-0.5880814666540859,-1.1016575155381174,0.6037351045049456,2.6461565006149854,-0.6659563239420739,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,0.5857250566015036,-0.6915696014190789
213,1.0,-0.7352478658546224,0.11404112755842402,0.8470505479158189,-0.25666767085165565,-0.7270063723324861,-0.10188235389794474,1.1925428384028478,-0.2787232056557608,-0.2302528352036987,-0.5939275191387976,-0.7928428087849331,0.24082640285713447,-0.14661943201998806,2.118164122393621,0.09624198294801374,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.7408672899729556
214,1.0,1.0260994735670916,-0.2455989197881274,1.0984883639849947,-0.25666767085165565,-0.618303499610935,-0.7910576782906777,-0.41180569545299933,-0.20443907502123998,-0.5403755473538064,-0.5891658150988313,-1.041495244635854,0.5780209852705365,-0.14661943201998806,0.21780936315806806,0.8936820622512206,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.24494118968981513,-0.8032277301021671
215,1.0,0.9181493719752783,0.12127870777866132,0.29459285250996553,-0.25606704193056157,-0.5085861707907603,0.8253170007534922,2.014812195294431,0.020305906197861608,0.5103861169227644,-0.4002534577904269,-1.0771737401439931,0.9700400105799521,0.35741747663225903,-0.5015713559787708,-0.21264724423305997,-0.13190327336018814,-0.0426014322842305,-0.06664711318691377,-0.2129609492106818,-0.6648761525477417
216,1.0,-0.23518489524548816,-0.9872686511337605,0.38303653293307616,-0.25666767085165565,-0.8321196311666073,-0.2977733948924671,1.1175935839437725,-0.45426086467110977,0.0008956314289506092,-0.59406895589246,-0.6956806166149699,1.4915999761834264,-0.14661943201998806,2.4753105273747886,0.30288351061059343,-0.13190327336018814,-0.0426014322842305,-0.08927966100553981,-0.12276027093621988,-0.415547981175028
